raceId,forename,stop,lap,time,duration,milliseconds
974,Sergio,3,72,15:40:06,35.485,35485
975,Romain,1,1,14:04:59,31.256,31256
975,Pascal,1,1,14:05:02,51.757,51757
975,Sebastian,1,5,14:11:32,31.596,31596
975,Nico,1,11,14:19:40,26.764,26764
975,Jolyon,1,11,14:19:55,24.423,24423
975,Marcus,1,11,14:19:57,24.047,24047
975,Daniil,1,15,14:25:55,18.088,18088
975,Kimi,1,17,14:28:23,23.500,23500
975,Daniel,1,18,14:29:37,23.309,23309
975,Sergio,1,19,14:30:56,23.229,23229
975,Valtteri,1,23,14:35:53,22.946,22946
975,Lance,1,25,14:39:14,22.790,22790
975,Lewis,1,32,14:47:15,23.061,23061
975,Esteban,1,32,14:47:42,23.409,23409
975,Pascal,2,40,14:59:18,24.202,24202
975,Kimi,2,41,14:59:29,23.760,23760
975,Fernando,1,42,15:01:08,23.526,23526
975,Stoffel,1,45,15:05:22,23.267,23267
975,Kevin,1,46,15:06:28,28.869,28869
975,Sebastian,2,49,15:09:44,23.345,23345
975,Daniil,2,53,15:15:19,1:46.374,106374
976,Valtteri,1,1,17:07:00,36.262,36262
976,Romain,1,3,17:09:40,20.776,20776
976,Daniel,1,5,17:13:04,23.361,23361
976,Stoffel,1,5,17:13:19,21.423,21423
976,Lewis,1,12,17:25:22,20.418,20418
976,Sebastian,1,12,17:25:26,20.059,20059
976,Sergio,1,12,17:25:35,20.598,20598
976,Kimi,1,12,17:25:39,23.237,23237
976,Felipe,1,12,17:25:43,21.453,21453
976,Esteban,1,12,17:25:45,20.493,20493
976,Valtteri,2,11,17:25:58,20.407,20407
976,Kevin,1,12,17:26:11,20.391,20391
976,Fernando,1,12,17:26:36,21.217,21217
976,Carlos,1,12,17:26:37,21.040,21040
976,Marcus,1,12,17:26:45,23.906,23906
976,Pascal,1,12,17:26:49,31.122,31122
976,Lance,1,13,17:28:26,22.625,22625
976,Nico,1,13,17:28:32,21.263,21263
976,Daniel,2,13,17:29:01,20.198,20198
976,Pascal,2,13,17:29:45,22.356,22356
976,Romain,2,14,17:31:36,21.069,21069
976,Lewis,2,17,17:39:17,15.234,15234
976,Sebastian,2,17,17:39:18,15.174,15174
976,Sergio,2,17,17:39:19,15.278,15278
976,Felipe,2,17,17:39:20,15.033,15033
976,Esteban,2,17,17:39:21,15.061,15061
976,Kimi,2,17,17:39:22,15.049,15049
976,Lance,2,17,17:39:23,15.327,15327
976,Nico,2,17,17:39:24,15.638,15638
976,Daniel,3,17,17:39:26,15.135,15135
976,Kevin,2,17,17:39:27,15.128,15128
976,Fernando,2,17,17:39:29,15.104,15104
976,Carlos,2,17,17:39:31,14.966,14966
976,Stoffel,2,17,17:39:32,15.097,15097
976,Romain,3,17,17:39:33,15.073,15073
976,Marcus,2,17,17:39:34,26.051,26051
976,Pascal,3,17,17:39:36,34.847,34847
976,Valtteri,3,17,17:39:52,14.978,14978
976,Sergio,3,20,17:47:36,26:34.609,1594609
976,Esteban,3,20,17:47:51,31.657,31657
976,Kimi,3,20,17:48:02,26:23.848,1583848
976,Pascal,4,21,17:50:37,22.390,22390
976,Lewis,3,22,17:53:26,21:50.768,1310768
976,Sebastian,3,22,17:53:28,21:50.808,1310808
976,Felipe,3,22,17:53:30,21:50.671,1310671
976,Lance,3,22,17:53:32,21:52.728,1312728
976,Daniel,4,22,17:53:34,21:53.343,1313343
976,Nico,3,22,17:53:35,21:53.641,1313641
976,Kevin,3,22,17:53:37,21:52.704,1312704
976,Fernando,3,22,17:53:38,21:53.187,1313187
976,Carlos,3,22,17:53:40,21:53.693,1313693
976,Romain,4,22,17:53:42,21:53.665,1313665
976,Marcus,3,22,17:53:45,21:54.950,1314950
976,Stoffel,3,22,17:53:48,21:54.189,1314189
976,Valtteri,4,22,17:53:50,21:53.511,1313511
976,Esteban,4,22,17:53:52,21:53.873,1313873
976,Pascal,5,22,17:53:54,21:55.645,1315645
976,Lewis,4,31,18:32:21,27.025,27025
976,Sebastian,4,33,18:35:52,29.317,29317
976,Stoffel,4,33,18:36:35,20.446,20446
976,Sergio,4,33,18:38:09,14.951,14951
976,Kimi,4,33,18:38:11,14.943,14943
976,Romain,5,36,18:42:11,24.486,24486
977,Daniil,1,1,14:04:23,33.607,33607
977,Daniil,2,9,14:14:29,16.139,16139
977,Nico,1,14,14:19:44,21.977,21977
977,Lewis,1,31,14:38:58,20.761,20761
977,Stoffel,1,31,14:39:43,21.714,21714
977,Daniel,1,33,14:41:11,21.713,21713
977,Sebastian,1,34,14:42:15,21.750,21750
977,Jolyon,1,34,14:43:13,22.233,22233
977,Marcus,1,34,14:43:40,22.339,22339
977,Sergio,1,35,14:44:03,22.030,22030
977,Lance,1,35,14:44:21,21.332,21332
977,Pascal,1,35,14:44:41,22.414,22414
977,Romain,1,36,14:45:10,22.026,22026
977,Valtteri,1,41,14:50:11,22.387,22387
977,Carlos,1,40,14:50:18,21.659,21659
977,Esteban,1,42,14:52:17,22.176,22176
977,Kimi,1,44,14:53:59,21.662,21662
977,Stoffel,2,44,14:55:17,16.206,16206
977,Felipe,1,47,14:58:07,20.977,20977
977,Daniil,3,55,15:09:24,22.274,22274
978,Daniil,1,1,13:08:08,45.538,45538
978,Pascal,1,2,13:10:06,29.861,29861
978,Pascal,2,3,13:12:33,29.941,29941
978,Daniil,2,9,13:23:00,22.895,22895
978,Sebastian,1,18,13:36:44,28.363,28363
978,Max,1,19,13:38:17,29.147,29147
978,Esteban,1,20,13:40:15,29.194,29194
978,Fernando,1,20,13:40:30,28.269,28269
978,Lance,1,22,13:43:38,29.849,29849
978,Sergio,1,23,13:45:01,28.942,28942
978,Romain,1,23,13:45:11,28.361,28361
978,Kimi,1,24,13:45:53,28.476,28476
978,Nico,1,24,13:46:27,30.841,30841
978,Lewis,1,25,13:47:14,27.733,27733
978,Felipe,1,25,13:48:18,27.583,27583
978,Stoffel,1,26,13:49:50,29.337,29337
978,Daniil,3,27,13:52:00,28.630,28630
978,Marcus,1,28,13:53:19,28.825,28825
978,Pascal,3,31,13:58:18,31.250,31250
978,Valtteri,1,32,13:58:23,27.858,27858
978,Daniel,1,32,13:59:09,27.910,27910
978,Kevin,1,37,14:07:18,28.099,28099
978,Lance,2,42,14:15:32,28.335,28335
978,Romain,2,43,14:16:53,28.998,28998
978,Kimi,2,49,14:24:46,29.057,29057
978,Max,2,49,14:25:07,28.056,28056
978,Sebastian,2,50,14:27:09,35.204,35204
979,Marcus,1,1,14:05:01,25.179,25179
979,Pascal,1,3,14:09:26,24.213,24213
979,Romain,1,20,14:35:03,22.638,22638
979,Pascal,2,28,14:46:37,22.998,22998
979,Lance,1,29,14:47:41,21.804,21804
979,Valtteri,1,30,14:48:04,22.681,22681
979,Lewis,1,31,14:49:30,21.338,21338
979,Kevin,1,31,14:50:24,22.684,22684
979,Sebastian,1,32,14:50:43,22.317,22317
979,Kimi,1,33,14:52:06,21.919,21919
979,Sergio,1,34,14:54:12,24.017,24017
979,Paul,1,34,14:55:06,22.399,22399
979,Carlos,1,35,14:55:33,22.745,22745
979,Fernando,1,35,14:55:33,22.399,22399
979,Esteban,1,35,14:55:44,22.441,22441
979,Daniil,1,40,15:02:57,22.273,22273
979,Max,1,42,15:04:37,33.605,33605
979,Stoffel,1,42,15:05:22,28.616,28616
979,Nico,1,45,15:09:34,31.860,31860
979,Jolyon,1,46,15:11:22,22.684,22684
979,Marcus,2,63,15:36:20,24.097,24097
980,Jolyon,1,8,14:19:01,26.202,26202
980,Marcus,1,8,14:19:07,23.999,23999
980,Kevin,1,9,14:20:51,22.828,22828
980,Lance,1,9,14:20:55,24.697,24697
980,Esteban,1,10,14:22:35,23.364,23364
980,Romain,1,10,14:22:38,22.925,22925
980,Fernando,1,10,14:22:43,24.158,24158
980,Nico,1,11,14:24:21,23.507,23507
980,Felipe,1,11,14:24:38,22.667,22667
980,Lewis,1,12,14:25:45,22.037,22037
980,Sergio,1,12,14:26:21,23.289,23289
980,Valtteri,1,13,14:27:44,22.963,22963
980,Sebastian,1,14,14:29:26,22.443,22443
980,Daniel,1,14,14:29:45,22.900,22900
980,Kimi,1,15,14:31:33,22.533,22533
980,Kimi,2,17,14:35:29,30.373,30373
980,Daniil,1,18,14:37:55,22.444,22444
980,Stoffel,1,18,14:38:00,26.894,26894
980,Carlos,1,19,14:39:43,24.095,24095
980,Marcus,2,23,14:47:51,23.221,23221
980,Sergio,2,25,14:50:45,28.594,28594
980,Esteban,2,27,14:54:26,23.200,23200
980,Kimi,3,29,14:57:52,22.963,22963
980,Nico,2,29,14:58:06,23.539,23539
980,Romain,2,29,14:58:27,22.756,22756
980,Felipe,2,29,14:58:40,23.092,23092
980,Esteban,3,29,14:58:44,29.646,29646
980,Carlos,2,29,14:58:50,24.370,24370
980,Lance,2,29,14:59:01,23.109,23109
980,Sergio,3,29,14:59:10,26.574,26574
980,Lewis,2,30,14:59:18,22.357,22357
980,Sebastian,2,30,14:59:18,25.650,25650
980,Valtteri,2,30,14:59:31,22.919,22919
980,Daniel,2,30,14:59:47,23.180,23180
980,Marcus,3,29,14:59:55,23.792,23792
980,Kevin,2,30,15:01:09,22.908,22908
980,Daniil,2,30,15:01:33,23.341,23341
980,Jolyon,2,30,15:01:36,24.674,24674
980,Stoffel,2,30,15:01:43,26.187,26187
980,Kevin,3,34,15:10:50,23.737,23737
981,Romain,1,3,14:08:10,33.433,33433
981,Max,1,3,14:08:20,39.888,39888
981,Nico,1,9,14:16:50,24.418,24418
981,Kevin,1,11,14:19:43,24.384,24384
981,Carlos,1,13,14:22:44,24.865,24865
981,Kimi,1,15,14:25:17,25.367,25367
981,Esteban,1,16,14:26:42,24.432,24432
981,Lance,1,17,14:28:09,26.131,26131
981,Marcus,1,18,14:30:19,25.310,25310
981,Daniil,1,19,14:31:23,25.826,25826
981,Pascal,1,20,14:33:19,25.212,25212
981,Felipe,1,21,14:33:59,25.078,25078
981,Jolyon,1,25,14:40:16,31.008,31008
981,Max,2,27,14:43:27,24.173,24173
981,Fernando,1,30,14:47:38,24.442,24442
981,Sebastian,1,31,14:48:03,24.307,24307
981,Lewis,1,32,14:49:05,23.725,23725
981,Sergio,1,32,14:49:55,25.377,25377
981,Valtteri,1,33,14:50:35,23.728,23728
981,Romain,2,34,14:53:53,24.307,24307
981,Daniel,1,37,14:56:51,23.951,23951
982,Lewis,1,1,20:06:27,30.442,30442
982,Daniel,1,1,20:06:29,30.737,30737
982,Nico,1,1,20:06:30,31.032,31032
982,Sergio,1,1,20:06:31,30.709,30709
982,Valtteri,1,1,20:06:33,30.444,30444
982,Jolyon,1,1,20:06:33,30.785,30785
982,Stoffel,1,1,20:06:35,31.550,31550
982,Esteban,1,1,20:06:36,31.793,31793
982,Carlos,1,1,20:06:37,32.689,32689
982,Kevin,1,1,20:06:39,32.701,32701
982,Daniil,1,1,20:06:40,33.077,33077
982,Fernando,1,1,20:06:42,36.900,36900
982,Lance,1,1,20:06:43,37.403,37403
982,Felipe,1,1,20:06:44,38.464,38464
982,Romain,1,1,20:06:45,39.455,39455
982,Marcus,1,1,20:06:48,40.125,40125
982,Pascal,1,1,20:06:49,40.506,40506
982,Lewis,2,2,20:09:49,24.368,24368
982,Daniel,2,2,20:09:51,24.402,24402
982,Nico,2,2,20:09:52,25.093,25093
982,Sergio,2,2,20:09:53,25.315,25315
982,Valtteri,2,2,20:09:55,25.367,25367
982,Jolyon,2,2,20:09:56,26.206,26206
982,Stoffel,2,2,20:09:58,26.553,26553
982,Esteban,2,2,20:09:59,26.532,26532
982,Carlos,2,2,20:10:00,27.452,27452
982,Kevin,2,2,20:10:02,26.903,26903
982,Daniil,2,2,20:10:04,27.015,27015
982,Fernando,2,2,20:10:05,29.306,29306
982,Lance,2,2,20:10:07,29.294,29294
982,Felipe,2,2,20:10:08,30.790,30790
982,Romain,2,2,20:10:10,31.320,31320
982,Marcus,2,2,20:10:12,38.886,38886
982,Pascal,2,2,20:10:14,45.875,45875
982,Lewis,3,3,20:13:00,24.337,24337
982,Daniel,3,3,20:13:01,24.362,24362
982,Nico,3,3,20:13:03,24.964,24964
982,Sergio,3,3,20:13:04,25.288,25288
982,Valtteri,3,3,20:13:05,25.432,25432
982,Jolyon,3,3,20:13:07,25.113,25113
982,Stoffel,3,3,20:13:08,24.543,24543
982,Esteban,3,3,20:13:09,24.664,24664
982,Carlos,3,3,20:13:10,25.356,25356
982,Kevin,3,3,20:13:11,25.509,25509
982,Daniil,3,3,20:13:13,25.003,25003
982,Fernando,3,3,20:13:15,25.626,25626
982,Lance,3,3,20:13:16,25.584,25584
982,Felipe,3,3,20:13:17,25.731,25731
982,Romain,3,3,20:13:19,26.228,26228
982,Marcus,3,3,20:13:21,27.591,27591
982,Pascal,3,3,20:13:22,27.865,27865
982,Daniel,4,11,20:30:55,29.658,29658
982,Sergio,4,11,20:31:20,30.128,30128
982,Esteban,4,11,20:31:38,31.336,31336
982,Kevin,4,11,20:31:52,30.132,30132
982,Nico,4,12,20:33:56,30.725,30725
982,Jolyon,4,12,20:34:10,30.015,30015
982,Stoffel,4,12,20:34:19,30.390,30390
982,Marcus,4,13,20:37:20,31.714,31714
982,Felipe,4,17,20:46:40,29.685,29685
982,Pascal,4,21,20:55:34,32.249,32249
982,Kevin,5,24,21:01:10,30.504,30504
982,Felipe,5,24,21:01:38,30.048,30048
982,Lance,4,26,21:05:07,29.412,29412
982,Carlos,4,27,21:06:44,30.093,30093
982,Stoffel,5,27,21:06:56,36.138,36138
982,Romain,4,27,21:07:18,29.049,29049
982,Esteban,5,27,21:07:19,29.173,29173
982,Marcus,5,27,21:07:36,50.617,50617
982,Daniel,5,28,21:08:22,29.118,29118
982,Valtteri,4,28,21:08:39,29.089,29089
982,Nico,5,28,21:08:46,30.005,30005
982,Sergio,5,28,21:08:49,29.186,29186
982,Lewis,4,29,21:10:11,28.466,28466
982,Pascal,5,28,21:10:50,31.094,31094
982,Jolyon,5,29,21:10:52,30.038,30038
982,Marcus,6,31,21:17:01,30.067,30067
982,Felipe,6,37,21:27:05,29.671,29671
982,Nico,6,38,21:28:16,1:08.357,68357
982,Esteban,6,38,21:29:07,29.134,29134
982,Kevin,6,38,21:29:17,29.379,29379
982,Pascal,6,37,21:30:39,32.183,32183
983,Esteban,1,2,15:06:57,24.456,24456
983,Nico,1,9,15:18:36,24.872,24872
983,Kevin,1,10,15:20:13,23.766,23766
983,Felipe,1,11,15:21:49,23.791,23791
983,Romain,1,11,15:22:00,24.912,24912
983,Lance,1,12,15:23:27,24.109,24109
983,Pierre,1,12,15:23:37,25.044,25044
983,Stoffel,1,13,15:25:04,24.580,24580
983,Jolyon,1,13,15:25:12,25.558,25558
983,Lewis,1,26,15:45:40,23.489,23489
983,Fernando,1,26,15:46:31,25.798,25798
983,Max,1,27,15:47:09,23.652,23652
983,Sebastian,1,27,15:47:42,23.695,23695
983,Valtteri,1,28,15:49:19,23.676,23676
983,Daniel,1,29,15:50:36,24.199,24199
983,Sergio,1,30,15:52:42,24.314,24314
983,Romain,2,33,15:58:35,24.419,24419
983,Pascal,1,37,16:05:08,25.060,25060
983,Marcus,1,38,16:07:14,24.719,24719
983,Nico,2,50,16:26:10,25.714,25714
984,Pascal,1,2,14:07:36,24.424,24424
984,Pascal,2,3,14:09:55,24.918,24918
984,Lance,1,4,14:11:34,23.475,23475
984,Stoffel,1,9,14:20:17,23.430,23430
984,Felipe,1,17,14:33:15,22.956,22956
984,Kevin,1,19,14:36:33,23.065,23065
984,Esteban,1,20,14:37:56,24.078,24078
984,Max,1,21,14:39:13,22.620,22620
984,Sergio,1,21,14:39:37,23.634,23634
984,Lewis,1,22,14:40:43,22.724,22724
984,Pierre,1,22,14:41:29,23.344,23344
984,Romain,1,23,14:43:03,22.781,22781
984,Daniel,1,25,14:45:43,23.796,23796
984,Fernando,1,25,14:46:28,24.636,24636
984,Pascal,3,25,14:47:08,24.952,24952
984,Kimi,1,28,14:50:46,23.699,23699
984,Valtteri,1,30,14:53:46,22.876,22876
984,Stoffel,2,34,15:01:19,23.399,23399
984,Lance,2,35,15:02:52,22.736,22736
984,Nico,1,38,15:07:08,23.199,23199
984,Jolyon,1,39,15:09:02,25.618,25618
984,Pierre,2,39,15:09:07,24.413,24413
985,Kevin,1,1,14:05:31,25.112,25112
985,Pascal,1,3,14:09:08,31.334,31334
985,Brendon,1,8,14:17:38,24.400,24400
985,Lance,1,10,14:21:03,24.949,24949
985,Daniel,1,12,14:23:58,23.604,23604
985,Sergio,1,12,14:24:19,24.326,24326
985,Esteban,1,14,14:27:34,24.502,24502
985,Fernando,1,14,14:27:37,23.796,23796
985,Sebastian,1,16,14:30:37,24.300,24300
985,Romain,1,16,14:31:15,24.897,24897
985,Daniil,1,17,14:32:52,24.883,24883
985,Valtteri,1,18,14:34:03,23.459,23459
985,Lewis,1,19,14:35:36,23.402,23402
985,Carlos,1,19,14:36:13,24.525,24525
985,Kimi,1,20,14:37:29,23.575,23575
985,Marcus,1,21,14:40:02,25.841,25841
985,Max,1,24,14:44:17,24.325,24325
985,Stoffel,1,25,14:46:48,23.578,23578
985,Felipe,1,29,14:53:26,23.772,23772
985,Brendon,2,35,15:04:07,24.229,24229
985,Lance,2,36,15:05:47,24.497,24497
985,Max,2,37,15:06:06,23.423,23423
985,Sebastian,2,38,15:07:41,23.620,23620
985,Kevin,2,49,15:28:07,25.268,25268
985,Valtteri,2,52,15:31:05,23.254,23254
986,Sebastian,1,1,13:04:31,32.037,32037
986,Lewis,1,1,13:04:57,29.283,29283
986,Carlos,1,2,13:06:13,22.852,22852
986,Felipe,1,3,13:07:22,22.055,22055
986,Pascal,1,4,13:08:55,23.358,23358
986,Sergio,1,18,13:27:58,22.903,22903
986,Nico,1,19,13:29:17,22.587,22587
986,Esteban,1,20,13:30:35,22.665,22665
986,Marcus,1,28,13:42:13,22.736,22736
986,Kevin,1,31,13:46:09,22.507,22507
986,Stoffel,1,31,13:46:25,28.044,28044
986,Max,1,32,13:46:33,22.570,22570
986,Pierre,1,31,13:46:43,22.709,22709
986,Romain,1,31,13:46:45,28.761,28761
986,Valtteri,1,32,13:46:46,21.758,21758
986,Lewis,2,31,13:46:57,23.315,23315
986,Carlos,2,31,13:47:07,23.035,23035
986,Kimi,1,32,13:47:13,22.540,22540
986,Lance,1,32,13:47:37,21.825,21825
986,Sebastian,2,32,13:48:10,22.379,22379
986,Fernando,1,32,13:48:13,22.655,22655
986,Sergio,2,50,14:12:39,22.528,22528
986,Romain,2,62,14:30:09,23.035,23035
987,Sebastian,1,1,14:04:42,19.097,19097
987,Valtteri,1,1,14:04:43,18.717,18717
987,Kimi,1,1,14:04:45,19.433,19433
987,Max,1,1,14:04:47,18.827,18827
987,Fernando,1,1,14:04:49,18.487,18487
987,Felipe,1,1,14:04:50,18.238,18238
987,Sergio,1,1,14:04:51,18.417,18417
987,Nico,1,1,14:04:52,18.927,18927
987,Carlos,1,1,14:04:54,19.208,19208
987,Pierre,1,1,14:04:55,19.430,19430
987,Marcus,1,1,14:04:58,19.603,19603
987,Brendon,1,1,14:04:59,19.936,19936
987,Lance,1,1,14:05:00,20.146,20146
987,Pascal,1,1,14:05:01,26.439,26439
987,Romain,1,1,14:05:02,25.845,25845
987,Lewis,1,1,14:05:05,19.377,19377
987,Daniel,1,1,14:05:06,25.946,25946
987,Sebastian,2,2,14:07:01,17.817,17817
987,Valtteri,2,2,14:07:03,17.827,17827
987,Kimi,2,2,14:07:05,18.027,18027
987,Max,2,2,14:07:06,17.913,17913
987,Fernando,2,2,14:07:08,17.770,17770
987,Felipe,2,2,14:07:09,17.736,17736
987,Sergio,2,2,14:07:10,17.959,17959
987,Nico,2,2,14:07:11,18.549,18549
987,Carlos,2,2,14:07:13,18.604,18604
987,Pierre,2,2,14:07:14,18.855,18855
987,Marcus,2,2,14:07:16,19.250,19250
987,Brendon,2,2,14:07:17,19.439,19439
987,Lance,2,2,14:07:18,19.270,19270
987,Lewis,2,2,14:07:19,19.237,19237
987,Pascal,2,2,14:07:20,19.160,19160
987,Romain,2,2,14:07:22,18.860,18860
987,Daniel,2,2,14:07:23,17.929,17929
987,Sebastian,3,3,14:09:13,17.842,17842
987,Valtteri,3,3,14:09:15,17.784,17784
987,Kimi,3,3,14:09:16,18.290,18290
987,Max,3,3,14:09:17,18.017,18017
987,Fernando,3,3,14:09:19,17.716,17716
987,Felipe,3,3,14:09:20,17.745,17745
987,Sergio,3,3,14:09:21,17.822,17822
987,Nico,3,3,14:09:23,18.052,18052
987,Carlos,3,3,14:09:25,18.347,18347
987,Pierre,3,3,14:09:26,18.207,18207
987,Marcus,3,3,14:09:28,17.802,17802
987,Brendon,3,3,14:09:29,17.738,17738
987,Lance,3,3,14:09:31,17.925,17925
987,Lewis,3,3,14:09:32,18.725,18725
987,Pascal,3,3,14:09:33,18.764,18764
987,Romain,3,3,14:09:34,18.456,18456
987,Daniel,3,3,14:09:35,18.129,18129
987,Valtteri,4,27,14:40:23,23.064,23064
987,Felipe,4,27,14:40:48,23.275,23275
987,Brendon,4,27,14:41:13,23.830,23830
987,Sebastian,4,28,14:41:36,22.736,22736
987,Max,4,28,14:41:48,23.180,23180
987,Fernando,4,28,14:42:03,23.342,23342
987,Lance,4,28,14:42:27,22.486,22486
987,Kimi,4,29,14:42:56,23.170,23170
987,Nico,4,30,14:44:43,24.054,24054
987,Carlos,4,31,14:46:03,23.550,23550
987,Sergio,4,35,14:50:51,23.275,23275
987,Lewis,4,43,15:00:16,23.121,23121
987,Daniel,4,43,15:00:36,23.484,23484
987,Pierre,4,44,15:02:35,23.748,23748
987,Marcus,4,44,15:02:43,24.164,24164
987,Romain,4,48,15:08:02,34.438,34438
987,Max,5,62,15:23:42,22.644,22644
987,Lance,5,67,15:32:18,24.756,24756
988,Lance,1,11,17:23:10,21.613,21613
988,Stoffel,1,12,17:24:58,22.125,22125
988,Max,1,14,17:27:48,21.269,21269
988,Kimi,1,15,17:29:30,21.609,21609
988,Sergio,1,16,17:31:34,21.869,21869
988,Nico,1,17,17:33:10,29.724,29724
988,Daniel,1,19,17:36:18,23.477,23477
988,Sebastian,1,20,17:37:57,21.221,21221
988,Valtteri,1,21,17:39:31,21.478,21478
988,Fernando,1,21,17:40:31,22.541,22541
988,Felipe,1,22,17:42:15,21.449,21449
988,Kevin,1,22,17:42:42,21.875,21875
988,Lewis,1,24,17:44:41,21.274,21274
988,Brendon,1,26,17:49:52,21.598,21598
988,Pascal,1,28,17:53:13,22.959,22959
988,Lance,2,29,17:55:13,21.543,21543
988,Pierre,1,30,17:56:53,21.519,21519
988,Marcus,1,30,17:56:57,22.176,22176
988,Esteban,1,31,17:57:47,21.865,21865
988,Carlos,1,31,17:57:49,21.956,21956
988,Romain,1,32,17:59:52,21.850,21850
988,Lance,3,35,18:06:11,21.908,21908
989,Brendon,1,1,16:15:04,22.213,22213
989,Kimi,1,18,16:40:07,21.421,21421
989,Lewis,1,19,16:41:30,21.821,21821
989,Charles,1,20,16:44:03,22.242,22242
989,Max,1,21,16:45:06,20.953,20953
989,Kevin,1,22,16:46:31,21.983,21983
989,Carlos,1,22,16:46:46,23.868,23868
989,Brendon,2,22,16:47:37,22.296,22296
989,Esteban,1,23,16:48:25,21.854,21854
989,Romain,1,24,16:49:31,23.054,23054
989,Nico,1,24,16:49:35,22.628,22628
989,Sergio,1,24,16:49:51,22.327,22327
989,Stoffel,1,25,16:51:17,22.474,22474
989,Valtteri,1,25,16:51:21,21.664,21664
989,Lance,1,25,16:51:46,25.504,25504
989,Sebastian,1,26,16:52:19,21.787,21787
989,Daniel,1,26,16:52:59,21.440,21440
989,Fernando,1,26,16:53:09,22.573,22573
989,Charles,2,27,16:56:25,22.836,22836
989,Lance,2,29,16:59:57,21.397,21397
990,Max,1,2,18:18:14,30.381,30381
990,Charles,1,3,18:19:24,25.563,25563
990,Sergio,1,9,18:29:30,24.992,24992
990,Stoffel,1,10,18:31:05,25.081,25081
990,Lance,1,10,18:31:12,33.612,33612
990,Kevin,1,13,18:35:49,25.106,25106
990,Fernando,1,14,18:37:30,24.993,24993
990,Pierre,1,15,18:38:59,24.835,24835
990,Nico,1,15,18:39:05,24.454,24454
990,Esteban,1,15,18:39:12,24.719,24719
990,Carlos,1,16,18:40:52,25.768,25768
990,Sebastian,1,18,18:43:25,24.524,24524
990,Romain,1,18,18:44:11,25.011,25011
990,Kimi,1,19,18:45:09,25.018,25018
990,Valtteri,1,20,18:46:40,26.105,26105
990,Brendon,1,20,18:47:23,36.646,36646
990,Sergey,1,22,18:51:05,24.672,24672
990,Marcus,1,23,18:52:22,25.194,25194
990,Lewis,1,26,18:56:29,24.302,24302
990,Carlos,2,26,18:57:29,25.307,25307
990,Kevin,2,27,18:58:45,24.629,24629
990,Stoffel,2,28,19:00:38,25.131,25131
990,Romain,2,30,19:03:55,25.527,25527
990,Lance,2,30,19:04:24,24.638,24638
990,Sergio,2,32,19:07:17,24.677,24677
990,Pierre,2,34,19:09:50,24.957,24957
990,Charles,2,34,19:10:46,25.139,25139
990,Esteban,2,35,19:12:01,24.596,24596
990,Nico,2,39,19:18:06,24.382,24382
990,Fernando,2,39,19:18:09,24.581,24581
990,Sergey,2,40,19:20:39,25.693,25693
990,Brendon,2,42,19:23:28,24.953,24953
990,Romain,3,45,19:28:25,26.263,26263
991,Brendon,1,10,14:30:52,23.172,23172
991,Esteban,1,11,14:32:18,23.281,23281
991,Carlos,1,12,14:33:53,23.935,23935
991,Sergio,1,12,14:34:05,22.856,22856
991,Nico,1,13,14:35:30,23.654,23654
991,Romain,1,16,14:40:41,22.981,22981
991,Max,1,17,14:41:50,22.715,22715
991,Daniel,1,17,14:41:56,23.042,23042
991,Lewis,1,18,14:43:33,22.464,22464
991,Valtteri,1,19,14:45:02,22.097,22097
991,Sebastian,1,20,14:46:38,23.009,23009
991,Pierre,1,20,14:47:48,23.950,23950
991,Charles,1,21,14:49:28,23.392,23392
991,Stoffel,1,22,14:50:55,23.730,23730
991,Lance,1,23,14:52:34,22.661,22661
991,Kevin,1,24,14:53:57,22.973,22973
991,Kimi,1,27,14:58:28,22.913,22913
991,Sergey,1,28,15:01:08,23.716,23716
991,Fernando,1,29,15:02:24,24.110,24110
991,Marcus,1,29,15:03:02,22.785,22785
991,Max,2,31,15:05:06,22.596,22596
991,Brendon,2,30,15:05:08,24.070,24070
991,Daniel,2,31,15:05:15,22.691,22691
991,Nico,2,31,15:06:04,23.297,23297
991,Carlos,2,31,15:06:18,23.117,23117
991,Esteban,2,31,15:06:24,22.637,22637
991,Pierre,2,31,15:07:01,34.650,34650
991,Sergio,2,32,15:08:44,22.334,22334
991,Sergey,2,33,15:11:07,22.723,22723
991,Romain,2,46,15:33:38,23.735,23735
992,Kimi,1,1,16:16:15,30.012,30012
992,Brendon,1,1,16:16:35,21.376,21376
992,Fernando,1,1,16:16:58,56.710,56710
992,Kevin,1,1,16:17:11,35.608,35608
992,Marcus,1,1,16:17:16,44.107,44107
992,Sergio,1,2,16:19:26,28.109,28109
992,Romain,1,2,16:19:32,21.725,21725
992,Pierre,1,12,16:40:48,20.782,20782
992,Carlos,1,15,16:46:02,21.516,21516
992,Stoffel,1,17,16:49:58,21.103,21103
992,Marcus,2,18,16:52:18,25.378,25378
992,Lewis,1,22,16:58:07,20.377,20377
992,Brendon,2,22,16:59:24,20.809,20809
992,Lance,1,23,17:00:38,19.737,19737
992,Charles,1,24,17:02:20,21.058,21058
992,Stoffel,2,25,17:05:01,20.887,20887
992,Sebastian,1,30,17:12:13,20.037,20037
992,Daniel,1,37,17:25:09,19.925,19925
992,Marcus,3,36,17:25:51,32.629,32629
992,Max,1,38,17:26:56,19.765,19765
992,Valtteri,1,40,17:30:08,20.192,20192
992,Sebastian,2,40,17:30:26,20.823,20823
